,cpu_percent,cpu_total_usage,cpu_usage_in_kernelmode,cpu_usage_in_usermode,io_read,io_write,mem_active_anon,mem_active_file,mem_cache,mem_dirty,mem_hierarchical_memory_limit,mem_hierarchical_memsw_limit,mem_inactive_anon,mem_inactive_file,mem_limit,mem_mapped_file,mem_max_usage,mem_percent,mem_pgfault,mem_pgmajfault,mem_pgpgin,mem_pgpgout,mem_rss,mem_rss_huge,mem_total_active_anon,mem_total_active_file,mem_total_cache,mem_total_dirty,mem_total_inactive_anon,mem_total_inactive_file,mem_total_mapped_file,mem_total_pgfault,mem_total_pgmajfault,mem_total_pgpgin,mem_total_pgpgout,mem_total_rss,mem_total_rss_huge,mem_total_unevictable,mem_total_writeback,mem_unevictable,mem_usage,mem_writeback,system_cpu_usage,timestamp
0,0.4171053229329173,1986705416.0,400000000.0,1560000000.0,0.0,0.0,42987520.0,0.0,45056.0,12288.0,4294967296.0,0.0,16384.0,20480.0,4294967296.0,8192.0,57700352.0,1.3116836547851562,68891.0,0.0,43695.0,33172.0,43057152.0,0.0,42987520.0,0.0,45056.0,12288.0,16384.0,20480.0,8192.0,68891.0,0.0,43695.0,33172.0,43057152.0,0.0,0.0,0.0,0.0,56336384.0,0.0,2730751430000000.0,2019-04-10T21:04:06.193250Z
1,0.35359480811232447,1993688223.0,400000000.0,1570000000.0,0.0,0.0,42987520.0,0.0,45056.0,12288.0,4294967296.0,0.0,16384.0,20480.0,4294967296.0,8192.0,57700352.0,1.3086318969726562,68891.0,0.0,43695.0,33172.0,43057152.0,0.0,42987520.0,0.0,45056.0,12288.0,16384.0,20480.0,8192.0,68891.0,0.0,43695.0,33172.0,43057152.0,0.0,0.0,0.0,0.0,56205312.0,0.0,2730847570000000.0,2019-04-10T21:04:09.012255Z
2,0.2781373246024322,2000798967.0,400000000.0,1580000000.0,0.0,0.0,42987520.0,0.0,45056.0,12288.0,4294967296.0,0.0,16384.0,20480.0,4294967296.0,8192.0,57700352.0,1.3086318969726562,68891.0,0.0,43695.0,33172.0,43057152.0,0.0,42987520.0,0.0,45056.0,12288.0,16384.0,20480.0,8192.0,68891.0,0.0,43695.0,33172.0,43057152.0,0.0,0.0,0.0,0.0,56205312.0,0.0,2730943740000000.0,2019-04-10T21:04:12.018287Z
3,0.4520879027734497,2009004715.0,400000000.0,1580000000.0,0.0,0.0,42987520.0,0.0,45056.0,12288.0,4294967296.0,0.0,16384.0,20480.0,4294967296.0,8192.0,57700352.0,1.3064384460449219,68891.0,0.0,43695.0,33172.0,43057152.0,0.0,42987520.0,0.0,45056.0,12288.0,16384.0,20480.0,8192.0,68891.0,0.0,43695.0,33172.0,43057152.0,0.0,0.0,0.0,0.0,56111104.0,0.0,2731039880000000.0,2019-04-10T21:04:15.023067Z
4,0.450637782622236,2016094847.0,400000000.0,1590000000.0,0.0,0.0,42987520.0,0.0,45056.0,12288.0,4294967296.0,0.0,16384.0,20480.0,4294967296.0,8192.0,57700352.0,1.3064384460449219,68891.0,0.0,43695.0,33172.0,43057152.0,0.0,42987520.0,0.0,45056.0,12288.0,16384.0,20480.0,8192.0,68891.0,0.0,43695.0,33172.0,43057152.0,0.0,0.0,0.0,0.0,56111104.0,0.0,2731136030000000.0,2019-04-10T21:04:18.027777Z
5,0.3430446926677067,2022581504.0,400000000.0,1600000000.0,0.0,0.0,42987520.0,0.0,45056.0,12288.0,4294967296.0,0.0,16384.0,20480.0,4294967296.0,8192.0,57700352.0,1.3064384460449219,68891.0,0.0,43695.0,33172.0,43057152.0,0.0,42987520.0,0.0,45056.0,12288.0,16384.0,20480.0,8192.0,68891.0,0.0,43695.0,33172.0,43057152.0,0.0,0.0,0.0,0.0,56111104.0,0.0,2731232100000000.0,2019-04-10T21:04:21.032697Z
6,0.3101087461010605,2029551425.0,400000000.0,1600000000.0,0.0,0.0,42987520.0,0.0,45056.0,12288.0,4294967296.0,0.0,16384.0,20480.0,4294967296.0,8192.0,57700352.0,1.3064384460449219,68891.0,0.0,43695.0,33172.0,43057152.0,0.0,42987520.0,0.0,45056.0,12288.0,16384.0,20480.0,8192.0,68891.0,0.0,43695.0,33172.0,43057152.0,0.0,0.0,0.0,0.0,56111104.0,0.0,2731328200000000.0,2019-04-10T21:04:24.036388Z
7,0.2980109578783151,2035999879.0,400000000.0,1610000000.0,0.0,0.0,42987520.0,0.0,45056.0,12288.0,4294967296.0,0.0,16384.0,20480.0,4294967296.0,8192.0,57700352.0,1.3064384460449219,68891.0,0.0,43695.0,33172.0,43057152.0,0.0,42987520.0,0.0,45056.0,12288.0,16384.0,20480.0,8192.0,68891.0,0.0,43695.0,33172.0,43057152.0,0.0,0.0,0.0,0.0,56111104.0,0.0,2731424350000000.0,2019-04-10T21:04:27.041926Z
8,0.3551714303521346,2043879264.0,410000000.0,1610000000.0,0.0,0.0,42987520.0,0.0,45056.0,12288.0,4294967296.0,0.0,16384.0,20480.0,4294967296.0,8192.0,57700352.0,1.3064384460449219,68891.0,0.0,43695.0,33172.0,43057152.0,0.0,42987520.0,0.0,45056.0,12288.0,16384.0,20480.0,8192.0,68891.0,0.0,43695.0,33172.0,43057152.0,0.0,0.0,0.0,0.0,56111104.0,0.0,2731520500000000.0,2019-04-10T21:04:30.046474Z
9,0.4290786774797255,2050815369.0,410000000.0,1620000000.0,0.0,0.0,42987520.0,0.0,45056.0,12288.0,4294967296.0,0.0,16384.0,20480.0,4294967296.0,8192.0,57700352.0,1.3064384460449219,68891.0,0.0,43695.0,33172.0,43057152.0,0.0,42987520.0,0.0,45056.0,12288.0,16384.0,20480.0,8192.0,68891.0,0.0,43695.0,33172.0,43057152.0,0.0,0.0,0.0,0.0,56111104.0,0.0,2731616650000000.0,2019-04-10T21:04:33.051949Z
10,0.11732924228250702,2107631864.0,440000000.0,1650000000.0,0.0,65536.0,26316800.0,0.0,45056.0,4096.0,4294967296.0,0.0,8192.0,20480.0,4294967296.0,16384.0,58187776.0,0.9380340576171875,74119.0,0.0,44220.0,37755.0,26435584.0,0.0,26316800.0,0.0,45056.0,4096.0,8192.0,20480.0,16384.0,74119.0,0.0,44220.0,37755.0,26435584.0,0.0,0.0,0.0,0.0,40288256.0,0.0,2731712800000000.0,2019-04-10T21:04:36.058023Z
