,cpu_percent,cpu_total_usage,cpu_usage_in_kernelmode,cpu_usage_in_usermode,io_read,io_write,mem_active_anon,mem_active_file,mem_cache,mem_dirty,mem_hierarchical_memory_limit,mem_hierarchical_memsw_limit,mem_inactive_anon,mem_inactive_file,mem_limit,mem_mapped_file,mem_max_usage,mem_percent,mem_pgfault,mem_pgmajfault,mem_pgpgin,mem_pgpgout,mem_rss,mem_rss_huge,mem_total_active_anon,mem_total_active_file,mem_total_cache,mem_total_dirty,mem_total_inactive_anon,mem_total_inactive_file,mem_total_mapped_file,mem_total_pgfault,mem_total_pgmajfault,mem_total_pgpgin,mem_total_pgpgout,mem_total_rss,mem_total_rss_huge,mem_total_unevictable,mem_total_writeback,mem_unevictable,mem_usage,mem_writeback,system_cpu_usage,timestamp
0,327.0885912060302,7142046686.0,1470000000.0,5240000000.0,0.0,0.0,294584320.0,0.0,1343488.0,245760.0,4294967296.0,0.0,16384.0,1314816.0,4294967296.0,8192.0,314400768.0,7.320213317871094,143333.0,0.0,115116.0,42746.0,295084032.0,0.0,294584320.0,0.0,1343488.0,245760.0,16384.0,1314816.0,8192.0,143333.0,0.0,115116.0,42746.0,295084032.0,0.0,0.0,0.0,0.0,314400768.0,0.0,2746169620000000.0,2019-04-10T21:12:08.596778Z
1,208.2851524521193,12551092458.0,2420000000.0,9060000000.0,0.0,0.0,355377152.0,0.0,1626112.0,528384.0,4294967296.0,0.0,16384.0,1601536.0,4294967296.0,8192.0,375468032.0,8.737373352050781,158170.0,0.0,130019.0,42746.0,355844096.0,0.0,355377152.0,0.0,1626112.0,528384.0,16384.0,1601536.0,8192.0,158170.0,0.0,130019.0,42746.0,355844096.0,0.0,0.0,0.0,0.0,375267328.0,0.0,2746265050000000.0,2019-04-10T21:12:11.516188Z
2,3.3683117680074837,12614524368.0,2440000000.0,9100000000.0,0.0,0.0,355815424.0,0.0,1867776.0,757760.0,4294967296.0,0.0,16384.0,1830912.0,4294967296.0,8192.0,375824384.0,8.750343322753906,158267.0,0.0,130175.0,42746.0,356241408.0,0.0,355815424.0,0.0,1867776.0,757760.0,16384.0,1830912.0,8192.0,158267.0,0.0,130175.0,42746.0,356241408.0,0.0,0.0,0.0,0.0,375824384.0,0.0,2746361170000000.0,2019-04-10T21:12:14.522045Z
3,3.2966895725429017,12681061038.0,2440000000.0,9140000000.0,0.0,0.0,355860480.0,0.0,2154496.0,0.0,4294967296.0,0.0,16384.0,2093056.0,4294967296.0,8192.0,376086528.0,8.755111694335938,158267.0,0.0,130245.0,42746.0,356241408.0,0.0,355860480.0,0.0,2154496.0,0.0,16384.0,2093056.0,8192.0,158267.0,0.0,130245.0,42746.0,356241408.0,0.0,0.0,0.0,0.0,376029184.0,0.0,2746457240000000.0,2019-04-10T21:12:17.526872Z
4,3.2448904217432055,12746395399.0,2450000000.0,9180000000.0,0.0,0.0,355880960.0,0.0,2437120.0,290816.0,4294967296.0,0.0,16384.0,2379776.0,4294967296.0,8192.0,376291328.0,8.758354187011719,158267.0,0.0,130314.0,42746.0,356241408.0,0.0,355880960.0,0.0,2437120.0,290816.0,16384.0,2379776.0,8192.0,158267.0,0.0,130314.0,42746.0,356241408.0,0.0,0.0,0.0,0.0,376168448.0,0.0,2746553320000000.0,2019-04-10T21:12:20.532205Z
5,3.3825076826983134,12814323001.0,2480000000.0,9210000000.0,0.0,0.0,355880960.0,0.0,2719744.0,573440.0,4294967296.0,0.0,16384.0,2666496.0,4294967296.0,8192.0,376561664.0,8.767509460449219,158267.0,0.0,130383.0,42746.0,356241408.0,0.0,355880960.0,0.0,2719744.0,573440.0,16384.0,2666496.0,8192.0,158267.0,0.0,130383.0,42746.0,356241408.0,0.0,0.0,0.0,0.0,376561664.0,0.0,2746649410000000.0,2019-04-10T21:12:23.537122Z
6,3.5017638439937597,12880542257.0,2510000000.0,9240000000.0,0.0,0.0,355934208.0,0.0,2965504.0,819200.0,4294967296.0,0.0,16384.0,2895872.0,4294967296.0,8192.0,376561664.0,8.766746520996094,158267.0,0.0,130443.0,42746.0,356241408.0,0.0,355934208.0,0.0,2965504.0,819200.0,16384.0,2895872.0,8192.0,158267.0,0.0,130443.0,42746.0,356241408.0,0.0,0.0,0.0,0.0,376528896.0,0.0,2746745490000000.0,2019-04-10T21:12:26.541984Z
7,3.3454471232876712,12948699821.0,2520000000.0,9280000000.0,0.0,0.0,355934208.0,0.0,3264512.0,1118208.0,4294967296.0,0.0,16384.0,3239936.0,4294967296.0,8192.0,376922112.0,8.775901794433594,158267.0,0.0,130516.0,42746.0,356241408.0,0.0,355934208.0,0.0,3264512.0,1118208.0,16384.0,3239936.0,8192.0,158267.0,0.0,130516.0,42746.0,356241408.0,0.0,0.0,0.0,0.0,376922112.0,0.0,2746841630000000.0,2019-04-10T21:12:29.547042Z
8,3.2479266645865836,13012998530.0,2570000000.0,9320000000.0,0.0,0.0,356007936.0,0.0,3567616.0,1421312.0,4294967296.0,0.0,16384.0,3526656.0,4294967296.0,8192.0,377184256.0,8.782005310058594,158267.0,0.0,130590.0,42746.0,356241408.0,0.0,356007936.0,0.0,3567616.0,1421312.0,16384.0,3526656.0,8192.0,158267.0,0.0,130590.0,42746.0,356241408.0,0.0,0.0,0.0,0.0,377184256.0,0.0,2746937740000000.0,2019-04-10T21:12:32.552597Z
9,3.276201420560748,13078873521.0,2600000000.0,9360000000.0,0.0,0.0,356007936.0,0.0,3870720.0,311296.0,4294967296.0,0.0,16384.0,3813376.0,4294967296.0,8192.0,377446400.0,8.788108825683594,158267.0,0.0,130664.0,42746.0,356241408.0,0.0,356007936.0,0.0,3870720.0,311296.0,16384.0,3813376.0,8192.0,158267.0,0.0,130664.0,42746.0,356241408.0,0.0,0.0,0.0,0.0,377446400.0,0.0,2747033950000000.0,2019-04-10T21:12:35.557909Z
10,3.1936072886115445,13238092259.0,2640000000.0,9440000000.0,0.0,32768.0,339398656.0,0.0,4153344.0,200704.0,4294967296.0,0.0,8192.0,4100096.0,4294967296.0,16384.0,389337088.0,8.427047729492188,166817.0,0.0,134541.0,50614.0,339611648.0,0.0,339398656.0,0.0,4153344.0,200704.0,8192.0,4100096.0,16384.0,166817.0,0.0,134541.0,50614.0,339611648.0,0.0,0.0,0.0,0.0,361938944.0,0.0,2747130070000000.0,2019-04-10T21:12:38.564772Z
