------------------------------------------------------------------------------------
Date: 2/19/2019 -- 15:26:40 (uptime: 0d, 00h 00m 05s)
------------------------------------------------------------------------------------
Counter                                    | TM Name                   | Value
------------------------------------------------------------------------------------
capture.kernel_packets                     | Total                     | 1724980
capture.kernel_drops                       | Total                     | 1305258
decoder.pkts                               | Total                     | 418040
decoder.bytes                              | Total                     | 152625070
decoder.invalid                            | Total                     | 0
decoder.ipv4                               | Total                     | 417748
decoder.ipv6                               | Total                     | 295
decoder.ethernet                           | Total                     | 418040
decoder.raw                                | Total                     | 0
decoder.null                               | Total                     | 0
decoder.sll                                | Total                     | 0
decoder.tcp                                | Total                     | 332824
decoder.udp                                | Total                     | 82265
decoder.sctp                               | Total                     | 0
decoder.icmpv4                             | Total                     | 2755
decoder.icmpv6                             | Total                     | 18
decoder.ppp                                | Total                     | 0
decoder.pppoe                              | Total                     | 0
decoder.gre                                | Total                     | 0
decoder.vlan                               | Total                     | 0
decoder.vlan_qinq                          | Total                     | 0
decoder.teredo                             | Total                     | 3
decoder.ipv4_in_ipv6                       | Total                     | 0
decoder.ipv6_in_ipv6                       | Total                     | 0
decoder.mpls                               | Total                     | 0
decoder.avg_pkt_size                       | Total                     | 365
decoder.max_pkt_size                       | Total                     | 1514
decoder.erspan                             | Total                     | 0
flow.memcap                                | Total                     | 0
flow.tcp                                   | Total                     | 14908
flow.udp                                   | Total                     | 2927
flow.icmpv4                                | Total                     | 0
flow.icmpv6                                | Total                     | 10
defrag.ipv4.fragments                      | Total                     | 0
defrag.ipv4.reassembled                    | Total                     | 0
defrag.ipv4.timeouts                       | Total                     | 0
defrag.ipv6.fragments                      | Total                     | 0
defrag.ipv6.reassembled                    | Total                     | 0
defrag.ipv6.timeouts                       | Total                     | 0
defrag.max_frag_hits                       | Total                     | 0
decoder.ipv4.pkt_too_small                 | Total                     | 0
decoder.ipv4.hlen_too_small                | Total                     | 0
decoder.ipv4.iplen_smaller_than_hlen       | Total                     | 0
decoder.ipv4.trunc_pkt                     | Total                     | 0
decoder.ipv4.opt_invalid                   | Total                     | 0
decoder.ipv4.opt_invalid_len               | Total                     | 0
decoder.ipv4.opt_malformed                 | Total                     | 0
decoder.ipv4.opt_pad_required              | Total                     | 0
decoder.ipv4.opt_eol_required              | Total                     | 0
decoder.ipv4.opt_duplicate                 | Total                     | 0
decoder.ipv4.opt_unknown                   | Total                     | 0
decoder.ipv4.wrong_ip_version              | Total                     | 0
decoder.ipv4.icmpv6                        | Total                     | 0
decoder.icmpv4.pkt_too_small               | Total                     | 0
decoder.icmpv4.unknown_type                | Total                     | 0
decoder.icmpv4.unknown_code                | Total                     | 0
decoder.icmpv4.ipv4_trunc_pkt              | Total                     | 0
decoder.icmpv4.ipv4_unknown_ver            | Total                     | 0
decoder.icmpv6.unknown_type                | Total                     | 0
decoder.icmpv6.unknown_code                | Total                     | 0
decoder.icmpv6.pkt_too_small               | Total                     | 0
decoder.icmpv6.ipv6_unknown_version        | Total                     | 0
decoder.icmpv6.ipv6_trunc_pkt              | Total                     | 0
decoder.icmpv6.mld_message_with_invalid_hl | Total                     | 0
decoder.icmpv6.unassigned_type             | Total                     | 0
decoder.icmpv6.experimentation_type        | Total                     | 0
decoder.ipv6.pkt_too_small                 | Total                     | 0
decoder.ipv6.trunc_pkt                     | Total                     | 0
decoder.ipv6.trunc_exthdr                  | Total                     | 0
decoder.ipv6.exthdr_dupl_fh                | Total                     | 0
decoder.ipv6.exthdr_useless_fh             | Total                     | 0
decoder.ipv6.exthdr_dupl_rh                | Total                     | 0
decoder.ipv6.exthdr_dupl_hh                | Total                     | 0
decoder.ipv6.exthdr_dupl_dh                | Total                     | 0
decoder.ipv6.exthdr_dupl_ah                | Total                     | 0
decoder.ipv6.exthdr_dupl_eh                | Total                     | 0
decoder.ipv6.exthdr_invalid_optlen         | Total                     | 0
decoder.ipv6.wrong_ip_version              | Total                     | 0
decoder.ipv6.exthdr_ah_res_not_null        | Total                     | 0
decoder.ipv6.hopopts_unknown_opt           | Total                     | 0
decoder.ipv6.hopopts_only_padding          | Total                     | 0
decoder.ipv6.dstopts_unknown_opt           | Total                     | 0
decoder.ipv6.dstopts_only_padding          | Total                     | 0
decoder.ipv6.rh_type_0                     | Total                     | 0
decoder.ipv6.zero_len_padn                 | Total                     | 0
decoder.ipv6.fh_non_zero_reserved_field    | Total                     | 0
decoder.ipv6.data_after_none_header        | Total                     | 0
decoder.ipv6.unknown_next_header           | Total                     | 0
decoder.ipv6.icmpv4                        | Total                     | 0
decoder.tcp.pkt_too_small                  | Total                     | 0
decoder.tcp.hlen_too_small                 | Total                     | 0
decoder.tcp.invalid_optlen                 | Total                     | 0
decoder.tcp.opt_invalid_len                | Total                     | 0
decoder.tcp.opt_duplicate                  | Total                     | 0
decoder.udp.pkt_too_small                  | Total                     | 0
decoder.udp.hlen_too_small                 | Total                     | 0
decoder.udp.hlen_invalid                   | Total                     | 0
decoder.sll.pkt_too_small                  | Total                     | 0
decoder.ethernet.pkt_too_small             | Total                     | 0
decoder.ppp.pkt_too_small                  | Total                     | 0
decoder.ppp.vju_pkt_too_small              | Total                     | 0
decoder.ppp.ip4_pkt_too_small              | Total                     | 0
decoder.ppp.ip6_pkt_too_small              | Total                     | 0
decoder.ppp.wrong_type                     | Total                     | 0
decoder.ppp.unsup_proto                    | Total                     | 0
decoder.pppoe.pkt_too_small                | Total                     | 0
decoder.pppoe.wrong_code                   | Total                     | 0
decoder.pppoe.malformed_tags               | Total                     | 0
decoder.gre.pkt_too_small                  | Total                     | 0
decoder.gre.wrong_version                  | Total                     | 0
decoder.gre.version0_recur                 | Total                     | 0
decoder.gre.version0_flags                 | Total                     | 0
decoder.gre.version0_hdr_too_big           | Total                     | 0
decoder.gre.version0_malformed_sre_hdr     | Total                     | 0
decoder.gre.version1_chksum                | Total                     | 0
decoder.gre.version1_route                 | Total                     | 0
decoder.gre.version1_ssr                   | Total                     | 0
decoder.gre.version1_recur                 | Total                     | 0
decoder.gre.version1_flags                 | Total                     | 0
decoder.gre.version1_no_key                | Total                     | 0
decoder.gre.version1_wrong_protocol        | Total                     | 0
decoder.gre.version1_malformed_sre_hdr     | Total                     | 0
decoder.gre.version1_hdr_too_big           | Total                     | 0
decoder.vlan.header_too_small              | Total                     | 0
decoder.vlan.unknown_type                  | Total                     | 0
decoder.vlan.too_many_layers               | Total                     | 0
decoder.ipraw.invalid_ip_version           | Total                     | 0
decoder.ltnull.pkt_too_small               | Total                     | 0
decoder.ltnull.unsupported_type            | Total                     | 0
decoder.sctp.pkt_too_small                 | Total                     | 0
decoder.ipv4.frag_pkt_too_large            | Total                     | 0
decoder.ipv6.frag_pkt_too_large            | Total                     | 0
decoder.ipv4.frag_overlap                  | Total                     | 0
decoder.ipv6.frag_overlap                  | Total                     | 0
decoder.ipv4.frag_ignored                  | Total                     | 0
decoder.ipv6.frag_ignored                  | Total                     | 0
decoder.ipv6.ipv4_in_ipv6_too_small        | Total                     | 0
decoder.ipv6.ipv4_in_ipv6_wrong_version    | Total                     | 0
decoder.ipv6.ipv6_in_ipv6_too_small        | Total                     | 0
decoder.ipv6.ipv6_in_ipv6_wrong_version    | Total                     | 0
decoder.mpls.header_too_small              | Total                     | 0
decoder.mpls.bad_label_router_alert        | Total                     | 0
decoder.mpls.bad_label_implicit_null       | Total                     | 0
decoder.mpls.bad_label_reserved            | Total                     | 0
decoder.mpls.unknown_payload_type          | Total                     | 0
decoder.erspan.header_too_small            | Total                     | 0
decoder.erspan.unsupported_version         | Total                     | 0
decoder.erspan.too_many_vlan_layers        | Total                     | 0
decoder.dce.pkt_too_small                  | Total                     | 0
tcp.sessions                               | Total                     | 10332
tcp.ssn_memcap_drop                        | Total                     | 0
tcp.pseudo                                 | Total                     | 0
tcp.pseudo_failed                          | Total                     | 0
tcp.invalid_checksum                       | Total                     | 0
tcp.no_flow                                | Total                     | 0
tcp.syn                                    | Total                     | 21455
tcp.synack                                 | Total                     | 4629
tcp.rst                                    | Total                     | 1207
